molecule_chembl_id,pref_name,S_mchr1,S_mchr1_tierB,S_herg,selectivity_score,hit
CHEMBL1200599,DIFENOXIN HYDROCHLORIDE,0.2169,0.2727,0.3906,-0.1738,False
CHEMBL580,LORAZEPAM,0.1647,0.225,0.3385,-0.1738,False
CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,0.1467,0.2353,0.3208,-0.1741,False
CHEMBL117785,TETRABENAZINE,0.2069,0.2429,0.381,-0.1741,False
CHEMBL346235,DIAMTHAZOLE DIHYDROCHLORIDE,0.1829,0.3443,0.3571,-0.1742,False
CHEMBL27810,CELIPROLOL,0.1538,0.4118,0.3286,-0.1747,False
CHEMBL608,PROBUCOL,0.0845,0.1406,0.2593,-0.1748,False
CHEMBL1201338,CYCLOPENTOLATE,0.1975,0.2923,0.3725,-0.175,False
CHEMBL1173655,AFATINIB,0.215,0.2755,0.39,-0.175,False
CHEMBL1201770,METHYLNALTREXONE BROMIDE,0.1616,0.1845,0.3368,-0.1752,False
CHEMBL2096639,BACITRACIN ZINC,0.1627,0.3119,0.338,-0.1753,False
CHEMBL782,TOLBUTAMIDE,0.1477,0.2537,0.3231,-0.1753,False
CHEMBL1746,SODIUM PHENYLBUTYRATE,0.1667,0.2759,0.3421,-0.1754,False
CHEMBL1201047,ANILERIDINE HYDROCHLORIDE,0.2651,0.2879,0.4412,-0.1761,False
CHEMBL248702,DEXFENFLURAMINE,0.1875,0.25,0.3636,-0.1761,False
CHEMBL87493,FENFLURAMINE,0.1875,0.25,0.3636,-0.1761,False
CHEMBL108545,METHYL SALICYLATE,0.1571,0.2281,0.3333,-0.1762,False
CHEMBL1593719,PHENICARBAZIDE,0.1571,0.2075,0.3333,-0.1762,False
CHEMBL4650226,ACORAMIDIS HYDROCHLORIDE,0.1818,0.2597,0.3582,-0.1764,False
CHEMBL5095050,FINGOLIMOD LAURYL SULFATE,0.1379,0.24,0.3148,-0.1769,False
CHEMBL1524273,PHTHALYLSULFATHIAZOLE,0.1429,0.2609,0.32,-0.1771,False
CHEMBL1201251,ARBUTAMINE,0.129,0.2029,0.3061,-0.1771,False
CHEMBL1742424,CELIPROLOL HYDROCHLORIDE,0.1522,0.4058,0.3294,-0.1772,False
CHEMBL1690,HYDROXYCHLOROQUINE SULFATE,0.1649,0.2614,0.3421,-0.1772,False
CHEMBL1186579,METHYLNALTREXONE,0.1633,0.1863,0.3404,-0.1772,False
CHEMBL3545985,BENZPHETAMINE,0.1912,0.2642,0.3684,-0.1772,False
CHEMBL1201321,DIFENOXIN,0.2195,0.2763,0.3968,-0.1773,False
CHEMBL1834657,INFIGRATINIB PHOSPHATE,0.2,0.3226,0.3778,-0.1778,False
CHEMBL2110824,BUSERELIN,0.1761,0.3793,0.3541,-0.178,False
CHEMBL1116,RALOXIFENE HYDROCHLORIDE,0.2527,0.3553,0.4308,-0.178,False
CHEMBL1621,PALIPERIDONE,0.3158,0.2843,0.494,-0.1782,False
CHEMBL1200755,CERULETIDE DIETHYLAMINE,0.1569,0.3586,0.335,-0.1782,False
CHEMBL1788132,LOFEXIDINE HYDROCHLORIDE,0.1392,0.1864,0.3175,-0.1782,False
CHEMBL1200360,IOFETAMINE HYDROCHLORIDE I 123,0.1467,0.1692,0.325,-0.1783,False
CHEMBL629,AMITRIPTYLINE,0.1486,0.2388,0.3269,-0.1783,False
CHEMBL1184360,DIAMTHAZOLE,0.1852,0.35,0.3636,-0.1785,False
CHEMBL1201355,CERULETIDE,0.1583,0.3679,0.3368,-0.1785,False
CHEMBL1448,NICLOSAMIDE,0.1446,0.2639,0.3231,-0.1785,False
CHEMBL1201247,GOSERELIN,0.1772,0.3744,0.3558,-0.1786,False
CHEMBL1200469,PROMAZINE HYDROCHLORIDE,0.16,0.2167,0.339,-0.179,False
CHEMBL1201347,ANILERIDINE,0.2683,0.2923,0.4478,-0.1795,False
CHEMBL1201255,HISTRELIN,0.1852,0.3902,0.3649,-0.1797,False
CHEMBL3940890,ACORAMIDIS,0.1839,0.2632,0.3636,-0.1797,False
CHEMBL63857,PHENOLPHTHALEIN,0.12,0.1558,0.3,-0.18,False
CHEMBL1201159,FENTANYL HYDROCHLORIDE,0.2405,0.3649,0.4211,-0.1805,False
CHEMBL1909282,FENCLOZIC ACID,0.2297,0.2885,0.4107,-0.181,False
CHEMBL1691,BETAXOLOL HYDROCHLORIDE,0.1807,0.2716,0.3623,-0.1816,False
CHEMBL1200837,LEVOBETAXOLOL HYDROCHLORIDE,0.1807,0.2716,0.3623,-0.1816,False
CHEMBL1705,CLONIDINE HYDROCHLORIDE,0.1184,0.1912,0.3,-0.1816,False
CHEMBL17860,LOFEXIDINE,0.141,0.1897,0.3226,-0.1816,False
CHEMBL81,RALOXIFENE,0.2556,0.36,0.4375,-0.1819,False
CHEMBL2106198,BUSERELIN ACETATE,0.1812,0.3824,0.3636,-0.1824,False
CHEMBL1086440,TRICLABENDAZOLE,0.1264,0.2439,0.3088,-0.1824,False
CHEMBL2105737,SONIDEGIB,0.1939,0.3708,0.3765,-0.1826,False
CHEMBL1407915,NEFOPAM HYDROCHLORIDE,0.1899,0.2424,0.3725,-0.1827,False
CHEMBL564,PROMAZINE,0.1622,0.2203,0.3448,-0.1827,False
CHEMBL1200501,GOSERELIN ACETATE,0.1824,0.3775,0.3654,-0.183,False
CHEMBL269644,ACETANILIDE,0.254,0.3103,0.4375,-0.1835,False
CHEMBL2106122,EMEPRONIUM BROMIDE,0.1333,0.1897,0.3171,-0.1837,False
CHEMBL1200745,OXPRENOLOL HYDROCHLORIDE,0.1605,0.2414,0.3443,-0.1838,False
CHEMBL3544973,CEFTAROLINE FOSAMIL ACETATE,0.1471,0.1606,0.3309,-0.1839,False
CHEMBL1201274,LEVOBETAXOLOL,0.1829,0.275,0.3676,-0.1847,False
CHEMBL423,BETAXOLOL,0.1829,0.275,0.3676,-0.1847,False
CHEMBL1200509,HISTRELIN ACETATE,0.1829,0.3865,0.3679,-0.185,False
CHEMBL596,FENTANYL,0.2436,0.3699,0.4286,-0.185,False
CHEMBL1201167,CARVEDILOL PHOSPHATE,0.1915,0.2619,0.3766,-0.1851,False
CHEMBL134,CLONIDINE,0.12,0.194,0.3051,-0.1851,False
CHEMBL1263,SALMETEROL,0.1538,0.2135,0.3393,-0.1854,False
CHEMBL1367605,RITODRINE HYDROCHLORIDE,0.1605,0.2545,0.3462,-0.1857,False
CHEMBL501122,CEFTAROLINE FOSAMIL,0.145,0.1624,0.3309,-0.1858,False
CHEMBL1200776,CINACALCET HYDROCHLORIDE,0.1758,0.2805,0.3623,-0.1865,False
CHEMBL1500276,OXELADIN,0.1585,0.3281,0.3455,-0.1869,False
CHEMBL395429,OXYTOCIN,0.1729,0.3368,0.3598,-0.1869,False
CHEMBL142635,NAFTOPIDIL,0.1954,0.2875,0.3824,-0.187,False
CHEMBL1200893,PROTOKYLOL HYDROCHLORIDE,0.1413,0.3205,0.3284,-0.1871,False
CHEMBL1319362,HOMATROPINE HYDROBROMIDE,0.2027,0.2464,0.3898,-0.1871,False
CHEMBL1713,CHLORPROMAZINE HYDROCHLORIDE,0.1667,0.2381,0.3538,-0.1872,False
CHEMBL1388,MONOBENZONE,0.2742,0.3333,0.4615,-0.1873,False
CHEMBL546,OXPRENOLOL,0.1625,0.2456,0.35,-0.1875,False
CHEMBL2105719,DACOMITINIB,0.2273,0.3398,0.4149,-0.1876,False
CHEMBL1200418,DOBUTAMINE HYDROCHLORIDE,0.1585,0.2373,0.3462,-0.1876,False
CHEMBL465026,NEFOPAM,0.1923,0.2462,0.38,-0.1877,False
CHEMBL2024517,CARIPRAZINE HYDROCHLORIDE,0.2333,0.2857,0.4211,-0.1877,False
CHEMBL2105749,SAMIDORPHAN L-MALATE,0.1589,0.2202,0.3465,-0.1877,False
CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,0.1359,0.2159,0.3239,-0.188,False
CHEMBL1726,NISOLDIPINE,0.1522,0.1954,0.3412,-0.189,False
CHEMBL58510,CHLOROQUINE PHOSPHATE,0.172,0.2442,0.3611,-0.1891,False
CHEMBL193,NIFEDIPINE,0.1566,0.2078,0.3457,-0.1891,False
CHEMBL4802223,LEUPROLIDE MESYLATE,0.1753,0.3909,0.3645,-0.1892,False
CHEMBL1909286,PHENOXYPROPAZINE,0.1714,0.283,0.3611,-0.1897,False
CHEMBL1201284,CINACALCET,0.1778,0.284,0.3676,-0.1899,False
CHEMBL967,TEMAZEPAM,0.2073,0.2468,0.3973,-0.1899,False
CHEMBL2110805,EMEPRONIUM,0.1351,0.193,0.325,-0.1899,False
CHEMBL2146124,CEFUROXIME SODIUM,0.1776,0.1961,0.3675,-0.19,False
CHEMBL2110732,DACOMITINIB ANHYDROUS,0.2294,0.3333,0.4194,-0.19,False
CHEMBL83063,RITODRINE,0.1625,0.2593,0.3529,-0.1904,False
CHEMBL1201273,PROTOKYLOL,0.1429,0.3247,0.3333,-0.1905,False
CHEMBL71,CHLORPROMAZINE,0.1687,0.2419,0.3594,-0.1907,False
CHEMBL2028019,CARIPRAZINE,0.236,0.2892,0.4267,-0.1907,False
CHEMBL1200383,BENZTROPINE MESYLATE,0.2025,0.2464,0.3934,-0.1909,False
CHEMBL706,CETYL ALCOHOL,0.0946,0.1311,0.2857,-0.1911,False
CHEMBL1200453,DOCOSANOL,0.0946,0.1311,0.2857,-0.1911,False
CHEMBL1618018,HOMATROPINE,0.2055,0.25,0.3966,-0.1911,False
CHEMBL477772,PAZOPANIB,0.1373,0.2184,0.3286,-0.1913,False
CHEMBL926,DOBUTAMINE,0.1605,0.2414,0.3529,-0.1924,False
CHEMBL1200409,LIDOCAINE HYDROCHLORIDE,0.1519,0.2679,0.3448,-0.1929,False
CHEMBL1200516,GONADORELIN HYDROCHLORIDE,0.1795,0.392,0.3725,-0.1931,False
CHEMBL1200813,ACEBUTOLOL HYDROCHLORIDE,0.1739,0.3714,0.3676,-0.1937,False
CHEMBL1007,GONADORELIN,0.1806,0.3939,0.3744,-0.1937,False
CHEMBL723,CARVEDILOL,0.1889,0.2471,0.3836,-0.1947,False
CHEMBL146095,GLAFENINE,0.1613,0.2414,0.3562,-0.1949,False
CHEMBL1909283,MEBANAZINE,0.1471,0.1923,0.3429,-0.1958,False
CHEMBL54976,TRYPTOPHAN,0.1512,0.1948,0.3469,-0.1958,False
CHEMBL1200558,BACITRACIN,0.1656,0.3224,0.3619,-0.1963,False
CHEMBL3989507,EDETATE DISODIUM,0.08,0.1562,0.2766,-0.1966,False
CHEMBL1469,PHENYLBUTANOIC ACID,0.1746,0.2909,0.3714,-0.1968,False
CHEMBL642,ACEBUTOLOL,0.1758,0.3768,0.3731,-0.1973,False
CHEMBL1200511,GONADORELIN ACETATE,0.1847,0.395,0.3824,-0.1976,False
CHEMBL1200406,DIMENHYDRINATE,0.2159,0.2247,0.4138,-0.1979,False
CHEMBL1593558,DEBRISOQUIN SULFATE,0.1519,0.2319,0.35,-0.1981,False
CHEMBL1200492,NEFAZODONE HYDROCHLORIDE,0.268,0.3261,0.4667,-0.1986,False
CHEMBL1200497,CYCLIZINE LACTATE,0.2297,0.2568,0.4286,-0.1988,False
CHEMBL4297213,AFAMELANOTIDE ACETATE,0.1739,0.3333,0.3732,-0.1993,False
CHEMBL1200554,TRIPTORELIN PAMOATE,0.1617,0.3732,0.3615,-0.1998,False
CHEMBL441738,AFAMELANOTIDE,0.175,0.3349,0.375,-0.2,False
CHEMBL1201308,IOFETAMINE,0.1333,0.2239,0.3333,-0.2,False
CHEMBL1201199,LEUPROLIDE,0.1733,0.3938,0.3737,-0.2004,False
CHEMBL1528839,PHENFORMIN HYDROCHLORIDE,0.141,0.28,0.3415,-0.2004,False
CHEMBL1201309,NAFARELIN,0.172,0.399,0.3725,-0.2006,False
CHEMBL14370,REBOXETINE,0.1609,0.2267,0.3621,-0.2011,False
CHEMBL2095212,MIRABEGRON,0.1782,0.284,0.3793,-0.2011,False
CHEMBL79,LIDOCAINE,0.1558,0.2778,0.3571,-0.2013,False
CHEMBL1749,EDETATE DISODIUM ANHYDROUS,0.0811,0.1406,0.2826,-0.2015,False
CHEMBL1305,ANTAZOLINE,0.1818,0.2059,0.3846,-0.2028,False
CHEMBL1615372,LURASIDONE HYDROCHLORIDE,0.2045,0.1915,0.4074,-0.2029,False
CHEMBL744,RILUZOLE,0.1299,0.2727,0.3333,-0.2035,False
CHEMBL1201178,LISDEXAMFETAMINE DIMESYLATE,0.1765,0.2267,0.38,-0.2035,False
CHEMBL623,NEFAZODONE,0.2708,0.3297,0.4746,-0.2037,False
CHEMBL411,DIETHYLSTILBESTROL,0.1212,0.1837,0.325,-0.2038,False
CHEMBL1200885,ALOSETRON HYDROCHLORIDE,0.1932,0.284,0.3971,-0.2039,False
CHEMBL3701238,FUTIBATINIB,0.2143,0.25,0.4184,-0.2041,False
CHEMBL1200671,NAFARELIN ACETATE,0.1761,0.4,0.3805,-0.2044,False
CHEMBL1535,HYDROXYCHLOROQUINE,0.1613,0.2619,0.3662,-0.2049,False
CHEMBL1200841,PROCAINE HYDROCHLORIDE,0.1549,0.3704,0.36,-0.2051,False
CHEMBL1200560,GUANABENZ ACETATE,0.1463,0.1972,0.3519,-0.2055,False
CHEMBL1237021,LURASIDONE,0.2069,0.1935,0.4125,-0.2056,False
CHEMBL1201759,BEPOTASTINE BESYLATE,0.234,0.3256,0.44,-0.206,False
CHEMBL1201171,PRAMOXINE HYDROCHLORIDE,0.3188,0.3175,0.525,-0.2062,False
CHEMBL648,CYCLIZINE,0.2029,0.2373,0.4091,-0.2062,False
CHEMBL170988,PHENFORMIN,0.1429,0.2857,0.35,-0.2071,False
CHEMBL1110,ALOSETRON,0.1954,0.2875,0.403,-0.2076,False
CHEMBL3545311,BRIGATINIB,0.2136,0.2626,0.4216,-0.208,False
CHEMBL1200532,METHDILAZINE HYDROCHLORIDE,0.175,0.2464,0.3833,-0.2083,False
CHEMBL1717,TICLOPIDINE HYDROCHLORIDE,0.1852,0.2537,0.3934,-0.2083,False
CHEMBL426084,SAMIDORPHAN,0.1649,0.2371,0.3736,-0.2087,False
CHEMBL1200690,LYPRESSIN,0.1791,0.328,0.388,-0.2089,False
CHEMBL2105760,BREXPIPRAZOLE,0.2584,0.2738,0.4675,-0.2091,False
CHEMBL1200775,LEUPROLIDE ACETATE,0.1722,0.3949,0.3819,-0.2097,False
CHEMBL2103784,COSYNTROPIN,0.152,0.3839,0.3619,-0.2099,False
CHEMBL569,PROCAINE,0.1571,0.3774,0.3673,-0.2102,False
CHEMBL564085,TROLEANDOMYCIN,0.1416,0.1333,0.3519,-0.2103,False
CHEMBL169901,DEBRISOQUIN,0.1467,0.2308,0.3571,-0.2105,False
CHEMBL2361370,PENBUTOLOL SULFATE,0.1705,0.2911,0.3824,-0.2119,False
CHEMBL1183717,ALMITRINE,0.1739,0.2133,0.386,-0.2121,False
CHEMBL833,TICLOPIDINE,0.1875,0.2576,0.4,-0.2125,False
CHEMBL1200959,METHDILAZINE,0.1772,0.25,0.3898,-0.2126,False
CHEMBL3186993,HYDROXYZINE HYDROCHLORIDE,0.1905,0.2794,0.4035,-0.213,False
CHEMBL1201334,TRIPTORELIN,0.1722,0.399,0.3858,-0.2136,False
CHEMBL1200949,BETAZOLE HYDROCHLORIDE,0.0988,0.14,0.3125,-0.2137,False
CHEMBL1200895,PHENELZINE SULFATE,0.1644,0.2766,0.3784,-0.214,False
CHEMBL1198,PRAMOXINE,0.3235,0.3226,0.5385,-0.2149,False
CHEMBL94081,ALCLOFENAC,0.1744,0.2568,0.3898,-0.2154,False
CHEMBL1410,NONOXYNOL 9,0.1538,0.2535,0.3696,-0.2157,False
CHEMBL127516,BUTAMBEN,0.1642,0.2623,0.38,-0.2158,False
CHEMBL1200326,NICARDIPINE HYDROCHLORIDE,0.2396,0.3253,0.4556,-0.216,False
CHEMBL1200974,CARBINOXAMINE MALEATE,0.1977,0.2949,0.4138,-0.2161,False
CHEMBL1671,PROPRANOLOL HYDROCHLORIDE,0.1772,0.3148,0.3934,-0.2162,False
CHEMBL1701,MEPERIDINE HYDROCHLORIDE,0.2338,0.3134,0.45,-0.2162,False
CHEMBL32800,FENOTEROL,0.1392,0.1867,0.3556,-0.2163,False
CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,0.1789,0.1954,0.3953,-0.2164,False
CHEMBL1238,AZELAIC ACID,0.0833,0.1321,0.3,-0.2167,False
CHEMBL525076,ENFUVIRTIDE,0.1401,0.314,0.3571,-0.217,False
CHEMBL376359,ALOGLIPTIN,0.2065,0.3117,0.4235,-0.217,False
CHEMBL896,HYDROXYZINE,0.1928,0.2836,0.4107,-0.2179,False
CHEMBL425,OLSALAZINE,0.1216,0.1667,0.3396,-0.218,False
CHEMBL1484,NICARDIPINE,0.2421,0.3293,0.4607,-0.2186,False
CHEMBL414357,EXENATIDE,0.1407,0.3734,0.3593,-0.2186,False
CHEMBL963,OXYMORPHONE,0.1809,0.1977,0.4,-0.2191,False
CHEMBL1201323,BETAZOLE,0.1,0.1429,0.3191,-0.2191,False
CHEMBL1201203,BENZTROPINE,0.1733,0.2742,0.3929,-0.2195,False
CHEMBL4297165,CHLOROQUINE HYDROCHLORIDE,0.1685,0.2143,0.3881,-0.2195,False
CHEMBL4297533,BREMELANOTIDE ACETATE,0.1689,0.3802,0.3886,-0.2197,False
CHEMBL539770,TERODILINE HYDROCHLORIDE,0.1644,0.1923,0.3846,-0.2202,False
CHEMBL27,PROPRANOLOL,0.1795,0.3208,0.4,-0.2205,False
CHEMBL2070241,BREMELANOTIDE,0.1701,0.3822,0.3906,-0.2206,False
CHEMBL607,MEPERIDINE,0.2368,0.3182,0.4576,-0.2208,False
CHEMBL24,ATENOLOL,0.1818,0.2703,0.4032,-0.2214,False
CHEMBL373742,VASOPRESSIN,0.1752,0.3804,0.3967,-0.2216,False
CHEMBL14376,ILOPERIDONE,0.3913,0.3537,0.6133,-0.222,False
CHEMBL443605,HEXYLRESORCINOL,0.1389,0.2239,0.3611,-0.2222,False
CHEMBL3989520,HISTAMINE PHOSPHATE,0.1325,0.2535,0.3556,-0.223,False
CHEMBL76,CHLOROQUINE,0.1705,0.2169,0.3939,-0.2235,False
CHEMBL1529,DIPHENIDOL HYDROCHLORIDE,0.2174,0.3385,0.4419,-0.2245,False
CHEMBL4084119,LIRAGLUTIDE,0.1257,0.3716,0.3502,-0.2245,False
CHEMBL421,SULFASALAZINE,0.1429,0.1807,0.3676,-0.2248,False
CHEMBL3142541,BUTAMBEN PICRATE,0.1461,0.2564,0.371,-0.2249,False
CHEMBL780,PENTETIC ACID,0.0909,0.1633,0.3171,-0.2262,False
CHEMBL387675,DAPTOMYCIN,0.1524,0.3381,0.3786,-0.2262,False
CHEMBL3833340,AZTREONAM LYSINE,0.1518,0.1981,0.3782,-0.2264,False
CHEMBL395110,MEPAZINE,0.1728,0.2254,0.4,-0.2272,False
CHEMBL1429,DESMOPRESSIN,0.1727,0.3838,0.4,-0.2273,False
CHEMBL521606,NADOLOL,0.1512,0.2429,0.3788,-0.2276,False
CHEMBL1201222,LISDEXAMFETAMINE,0.1852,0.2254,0.413,-0.2279,False
CHEMBL363295,TERODILINE,0.1667,0.1961,0.3947,-0.2281,False
CHEMBL2135460,TERLIPRESSIN,0.1761,0.3472,0.4064,-0.2304,False
CHEMBL525610,TERIPARATIDE,0.1361,0.3971,0.3676,-0.2316,False
CHEMBL936,DIPHENIDOL,0.2206,0.3438,0.4524,-0.2318,False
CHEMBL1237080,GRANISETRON HYDROCHLORIDE,0.2209,0.28,0.4531,-0.2322,False
CHEMBL1201758,BEPOTASTINE,0.2529,0.3544,0.4853,-0.2324,False
CHEMBL434200,TERTATOLOL,0.1348,0.2192,0.3676,-0.2328,False
CHEMBL1200328,DULOXETINE HYDROCHLORIDE,0.1264,0.2571,0.3594,-0.2329,False
CHEMBL18,ETHOXZOLAMIDE,0.1728,0.2838,0.4062,-0.2334,False
CHEMBL3989555,MECLIZINE HYDROCHLORIDE,0.2289,0.3077,0.4643,-0.2354,False
CHEMBL577736,TYROTHRICIN,0.1736,0.3764,0.4091,-0.2355,False
CHEMBL289469,GRANISETRON,0.2235,0.2838,0.4603,-0.2368,False
CHEMBL1201002,CARTEOLOL HYDROCHLORIDE,0.1573,0.2262,0.3944,-0.2371,False
CHEMBL1175,DULOXETINE,0.1279,0.2609,0.3651,-0.2372,False
CHEMBL187709,TRIPARANOL,0.1744,0.371,0.4118,-0.2373,False
CHEMBL528,CEFTIZOXIME,0.16,0.1868,0.3981,-0.2381,False
CHEMBL1607273,CETIRIZINE HYDROCHLORIDE,0.2,0.2895,0.4386,-0.2386,False
CHEMBL1201190,LEVOCETIRIZINE DIHYDROCHLORIDE,0.2,0.2895,0.4386,-0.2386,False
CHEMBL1201059,PROGUANIL HYDROCHLORIDE,0.1205,0.2759,0.36,-0.2395,False
CHEMBL42,CLOZAPINE,0.2195,0.2632,0.459,-0.2395,False
CHEMBL1200556,DESMOPRESSIN ACETATE,0.169,0.385,0.4086,-0.2396,False
CHEMBL839,CARTEOLOL,0.1591,0.2289,0.4,-0.2409,False
CHEMBL13,METOPROLOL,0.1688,0.2568,0.4098,-0.241,False
CHEMBL3989566,METOPROLOL FUMARATE,0.1829,0.2794,0.4242,-0.2413,False
CHEMBL1213250,CEFTOLOZANE SULFATE,0.1357,0.1736,0.3778,-0.2421,False
CHEMBL511142,BUPRENORPHINE,0.1495,0.2095,0.3918,-0.2422,False
CHEMBL4594293,ACALABRUTINIB MALEATE,0.1933,0.3125,0.4356,-0.2424,False
CHEMBL1201288,DANTROLENE,0.1429,0.2,0.3857,-0.2429,False
CHEMBL1201765,FESOTERODINE FUMARATE,0.1828,0.3421,0.4262,-0.2434,False
CHEMBL1200761,CHLOROTRIANISENE,0.2063,0.28,0.45,-0.2437,False
CHEMBL1201177,LEVOBUNOLOL HYDROCHLORIDE,0.1591,0.2439,0.403,-0.2439,False
CHEMBL1000,CETIRIZINE,0.2025,0.2933,0.4464,-0.2439,False
CHEMBL1201191,LEVOCETIRIZINE,0.2025,0.2933,0.4464,-0.2439,False
CHEMBL454446,CEFDITOREN PIVOXIL,0.145,0.1842,0.3889,-0.2439,False
CHEMBL1642,IMATINIB MESYLATE,0.25,0.4,0.4946,-0.2446,False
CHEMBL1377,PROGUANIL,0.122,0.2807,0.3673,-0.2454,False
CHEMBL2062335,METOPROLOL TARTRATE,0.1852,0.2836,0.4308,-0.2456,False
CHEMBL1615374,VILAZODONE HYDROCHLORIDE,0.2178,0.2453,0.4634,-0.2456,False
CHEMBL2103872,CEFTOLOZANE,0.1377,0.1765,0.3835,-0.2458,False
CHEMBL1623,MECLIZINE,0.2346,0.2987,0.4815,-0.2469,False
CHEMBL1201237,LEVOBUNOLOL,0.1609,0.2469,0.4091,-0.2482,False
CHEMBL439849,VILAZODONE,0.22,0.2476,0.4691,-0.2491,False
CHEMBL3039508,NALDEMEDINE TOSYLATE,0.1732,0.2154,0.4224,-0.2492,False
CHEMBL227529,ALOGLIPTIN BENZOATE,0.2165,0.2976,0.4659,-0.2494,False
CHEMBL1201087,CABERGOLINE,0.1553,0.2017,0.4048,-0.2494,False
CHEMBL5315056,NALOXONE HYDROCHLORIDE DIHYDRATE,0.1616,0.1809,0.4111,-0.2495,False
CHEMBL2219425,ARIPIPRAZOLE LAUROXIL,0.1944,0.3152,0.4444,-0.25,False
CHEMBL500,PINDOLOL,0.1429,0.2542,0.3939,-0.2511,False
CHEMBL1095292,BRETYLIUM TOSYLATE,0.1047,0.1579,0.3559,-0.2513,False
CHEMBL2104987,TEDUGLUTIDE,0.1207,0.381,0.372,-0.2513,False
CHEMBL1165268,IODIPAMIDE,0.1294,0.2055,0.381,-0.2515,False
CHEMBL2368861,BUPRENORPHINE HYDROCHLORIDE,0.1481,0.2075,0.4,-0.2519,False
CHEMBL1718,NALOXONE HYDROCHLORIDE,0.1633,0.1828,0.4157,-0.2525,False
CHEMBL1564,DIPHENYLPYRALINE HYDROCHLORIDE,0.2192,0.3167,0.4717,-0.2525,False
CHEMBL1290,PENBUTOLOL,0.1596,0.2687,0.4127,-0.2531,False
CHEMBL1140,NIACINAMIDE,0.1304,0.2542,0.3846,-0.2542,False
CHEMBL19393,LEVAMFETAMINE,0.1692,0.2281,0.4242,-0.255,False
CHEMBL612,DEXTROAMPHETAMINE,0.1692,0.2281,0.4242,-0.255,False
CHEMBL405,AMPHETAMINE,0.1692,0.2281,0.4242,-0.255,False
CHEMBL5095505,AMPHETAMINE/DEXTROAMPHETAMINE,0.1692,0.2281,0.4242,-0.255,False
CHEMBL80,NALOXONE,0.1649,0.1848,0.4205,-0.2555,False
CHEMBL544665,FINGOLIMOD HYDROCHLORIDE,0.1395,0.2615,0.3953,-0.2558,False
CHEMBL941,IMATINIB,0.2604,0.4198,0.5169,-0.2564,False
CHEMBL46516,FLUSPIRILENE,0.2128,0.3,0.4697,-0.2569,False
CHEMBL4297220,ASCIMINIB HYDROCHLORIDE,0.2121,0.3523,0.4691,-0.257,False
CHEMBL308954,ETRAVIRINE,0.1111,0.2135,0.3684,-0.2573,False
CHEMBL928,DANTROLENE SODIUM,0.117,0.1957,0.375,-0.258,False
CHEMBL1492,DIPHENYLPYRALINE,0.2222,0.322,0.4808,-0.2585,False
CHEMBL4297088,CHLORHEXIDINE GLUCONATE,0.1413,0.2676,0.4,-0.2587,False
CHEMBL927,CEFDINIR,0.1346,0.1579,0.3945,-0.2599,False
CHEMBL85,RISPERIDONE,0.337,0.2772,0.5974,-0.2604,False
CHEMBL4208229,ASCIMINIB,0.2143,0.3563,0.475,-0.2607,False
CHEMBL1201019,CEFTIZOXIME SODIUM,0.1553,0.1778,0.4167,-0.2613,False
CHEMBL1404,RANOLAZINE,0.2135,0.3049,0.4769,-0.2634,False
CHEMBL314854,FINGOLIMOD,0.1412,0.2656,0.4048,-0.2636,False
CHEMBL601719,CRIZOTINIB,0.16,0.2527,0.425,-0.265,False
CHEMBL1201115,ESMOLOL HYDROCHLORIDE,0.2099,0.2597,0.4754,-0.2655,False
CHEMBL3989820,ZOLPIDEM TARTRATE,0.1707,0.2568,0.4366,-0.2659,False
CHEMBL2105755,NALDEMEDINE,0.1897,0.233,0.4563,-0.2667,False
CHEMBL3183193,CEFMENOXIME HYDROCHLORIDE,0.1513,0.1776,0.4202,-0.2689,False
CHEMBL2219416,NALOXEGOL OXALATE,0.1743,0.2062,0.4433,-0.269,False
CHEMBL1057,FLUORESCEIN,0.1392,0.175,0.4085,-0.2692,False
CHEMBL3707348,ACALABRUTINIB,0.193,0.3333,0.4632,-0.2702,False
CHEMBL768,ESMOLOL,0.2125,0.2632,0.4833,-0.2708,False
CHEMBL1201764,FESOTERODINE,0.1932,0.3662,0.4643,-0.2711,False
CHEMBL1201224,CEFMENOXIME,0.1525,0.1792,0.4237,-0.2712,False
CHEMBL2360580,BUCLIZINE HYDROCHLORIDE,0.2658,0.3231,0.5385,-0.2726,False
CHEMBL2219418,NALOXEGOL,0.1589,0.198,0.4316,-0.2727,False
CHEMBL158,AZTREONAM,0.1456,0.1959,0.419,-0.2734,False
CHEMBL1201016,CEFPODOXIME PROXETIL,0.1525,0.1759,0.4274,-0.2748,False
CHEMBL1541,CEFIXIME,0.1481,0.1683,0.4234,-0.2753,False
CHEMBL4650273,SETMELANOTIDE ACETATE,0.1538,0.4054,0.4293,-0.2755,False
CHEMBL3301624,SETMELANOTIDE,0.1549,0.4076,0.4317,-0.2768,False
CHEMBL1201271,BUCLIZINE,0.2692,0.3281,0.549,-0.2798,False
CHEMBL161,CEFTRIAXONE,0.1513,0.1776,0.4322,-0.2809,False
CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,0.1702,0.4762,0.4531,-0.2829,False
